Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
ozone.csv,MCB,10,"{'k': 4, 'DSEL_perc': 0.9}",0.964426877,0.495934959,0.504065041,0.486055777,0.569396051,0.333286279,0.049553633,0.417739506
ozone.csv,KNORAU,10,"{'k': 9, 'DSEL_perc': 0.7000000000000001}",0.964426877,0.495934959,0.504065041,0.486055777,0.93786295,0.173227243,0.135661364,0.418794014
ozone.csv,METADES,10,"{'k': 3, 'DSEL_perc': 0.8}",0.968379447,0.49796748,0.50203252,0.486111111,0.690766551,0.152385658,0.609697819,0.849017984
ozone.csv,AdaBoostClassifier,10,"{'n_estimators': 69, 'learning_rate': 0.07431048982375117}",0.972332016,0.5,0.5,0.486166008,0.927700348,0.378589418,0.897066355,0.059826101
white-clover.csv,MCB,1,"{'k': 4, 'DSEL_perc': 0.8}",0.428571429,0.416666667,0.583333333,0.416666667,0.416666667,0.642857143,0.016485453,14.9429185
white-clover.csv,KNORAU,1,"{'k': 8, 'DSEL_perc': 0.6}",0.714285714,0.708333333,0.291666667,0.708333333,0.833333333,0.870833333,0.016357422,14.85136577
white-clover.csv,METADES,1,"{'k': 6, 'DSEL_perc': 0.9}",1,1,0,1,1,1,0.224298,29.78924343
white-clover.csv,AdaBoostClassifier,1,"{'n_estimators': 17, 'learning_rate': 0.40635800447072923}",0.857142857,0.875,0.125,0.875,1,1,0.036831141,0.727381025
white-clover.csv,MCB,2,"{'k': 3, 'DSEL_perc': 0.9}",0.571428571,0.541666667,0.458333333,0.55,0.541666667,0.746428571,0.015460253,14.91080012
white-clover.csv,KNORAU,2,"{'k': 3, 'DSEL_perc': 0.4}",0.714285714,0.708333333,0.291666667,0.708333333,0.833333333,0.908333333,0.016527653,14.82152939
white-clover.csv,METADES,2,"{'k': 3, 'DSEL_perc': 0.30000000000000004}",0.857142857,0.875,0.125,0.875,0.875,0.927083333,0.224517584,29.64813369
white-clover.csv,AdaBoostClassifier,2,"{'n_estimators': 73, 'learning_rate': 0.24689087115001873}",0.857142857,0.875,0.125,0.875,0.916666667,0.94375,0.103187084,1.345600401
white-clover.csv,MCB,3,"{'k': 9, 'DSEL_perc': 0.6}",0.571428571,0.583333333,0.416666667,0.583333333,0.583333333,0.726190476,0.016355038,14.94959423
white-clover.csv,KNORAU,3,"{'k': 5, 'DSEL_perc': 0.6}",0.714285714,0.708333333,0.291666667,0.708333333,0.5,0.519345238,0.018479824,15.15807424
white-clover.csv,METADES,3,"{'k': 9, 'DSEL_perc': 0.4}",0.714285714,0.75,0.25,0.8,1,1,0.225012541,29.6787875
white-clover.csv,AdaBoostClassifier,3,"{'n_estimators': 41, 'learning_rate': 0.8202758776289568}",0.571428571,0.541666667,0.458333333,0.55,0.666666667,0.73125,0.058872461,0.828538622
white-clover.csv,MCB,4,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.833333333,0.833333333,0.166666667,0.875,0.833333333,0.875,0.018684864,17.62886842
white-clover.csv,KNORAU,4,"{'k': 2, 'DSEL_perc': 0.8}",0.666666667,0.666666667,0.333333333,0.8,0.444444444,0.544444444,0.017198324,17.34638214
white-clover.csv,METADES,4,"{'k': 2, 'DSEL_perc': 0.8}",0.5,0.5,0.5,0.5,0.722222222,0.833333333,0.221968651,34.73059336
white-clover.csv,AdaBoostClassifier,4,"{'n_estimators': 54, 'learning_rate': 0.4693355031513693}",0.5,0.5,0.5,0.5,0.333333333,0.372222222,0.07657361,1.378218333
white-clover.csv,MCB,5,"{'k': 9, 'DSEL_perc': 0.8}",0.666666667,0.666666667,0.333333333,0.666666667,1,1,0.015960932,17.45223999
white-clover.csv,KNORAU,5,"{'k': 3, 'DSEL_perc': 0.1}",0.833333333,0.833333333,0.166666667,0.875,1,1,0.017653704,17.2880888
white-clover.csv,METADES,5,"{'k': 4, 'DSEL_perc': 0.4}",0.5,0.5,0.5,0.5,0.611111111,0.627777778,0.226115227,34.57303842
white-clover.csv,AdaBoostClassifier,5,"{'n_estimators': 21, 'learning_rate': 0.21504914373493114}",0.666666667,0.666666667,0.333333333,0.8,0.555555556,0.655555556,0.030570745,0.57721138
white-clover.csv,MCB,6,"{'k': 3, 'DSEL_perc': 0.8}",0.666666667,0.5,0.5,0.333333333,0.5,0.833333333,0.016736984,17.5768137
white-clover.csv,KNORAU,6,"{'k': 4, 'DSEL_perc': 0.4}",0.833333333,0.875,0.125,0.833333333,1,1,0.016635418,17.2564586
white-clover.csv,METADES,6,"{'k': 4, 'DSEL_perc': 0.30000000000000004}",0.166666667,0.125,0.875,0.166666667,0.1875,0.579166667,0.225331068,34.57423051
white-clover.csv,AdaBoostClassifier,6,"{'n_estimators': 64, 'learning_rate': 0.27838800765855165}",1,1,0,1,1,1,0.088972569,1.511772474
white-clover.csv,MCB,7,"{'k': 9, 'DSEL_perc': 0.7000000000000001}",0.5,0.625,0.375,0.7,0.625,0.875,0.016090631,17.64969031
white-clover.csv,KNORAU,7,"{'k': 2, 'DSEL_perc': 0.30000000000000004}",0.833333333,0.875,0.125,0.833333333,1,1,0.018501282,17.28192965
white-clover.csv,METADES,7,"{'k': 3, 'DSEL_perc': 0.4}",0.833333333,0.875,0.125,0.833333333,0.9375,0.975,0.223626375,34.66451168
white-clover.csv,AdaBoostClassifier,7,"{'n_estimators': 70, 'learning_rate': 0.05030107642208838}",0.833333333,0.875,0.125,0.833333333,1,1,0.09526372,1.510183016
white-clover.csv,MCB,8,"{'k': 4, 'DSEL_perc': 0.6}",0.833333333,0.75,0.25,0.9,0.75,0.9,0.015819788,17.41532485
white-clover.csv,KNORAU,8,"{'k': 4, 'DSEL_perc': 0.2}",0.833333333,0.75,0.25,0.9,0.625,0.7875,0.018244028,17.26794243
white-clover.csv,METADES,8,"{'k': 2, 'DSEL_perc': 0.2}",0.833333333,0.75,0.25,0.9,0.5625,0.704166667,0.223793745,34.62072213
white-clover.csv,AdaBoostClassifier,8,"{'n_estimators': 71, 'learning_rate': 0.050603965784415485}",0.833333333,0.75,0.25,0.9,0.875,0.94375,0.102578878,1.488288244
white-clover.csv,MCB,9,"{'k': 3, 'DSEL_perc': 0.1}",0.666666667,0.625,0.375,0.625,0.5,0.75,0.017612219,17.46718089
white-clover.csv,KNORAU,9,"{'k': 5, 'DSEL_perc': 0.1}",0.666666667,0.625,0.375,0.625,0.6875,0.854166667,0.017185211,17.27549235
white-clover.csv,METADES,9,"{'k': 7, 'DSEL_perc': 0.4}",0.666666667,0.625,0.375,0.625,0.4375,0.66875,0.223629951,34.56672033
white-clover.csv,AdaBoostClassifier,9,"{'n_estimators': 56, 'learning_rate': 0.23673044272337315}",0.666666667,0.625,0.375,0.625,0.75,0.908333333,0.076898098,1.211682955
white-clover.csv,MCB,10,"{'k': 5, 'DSEL_perc': 0.7000000000000001}",0.333333333,0.375,0.625,0.375,0.75,0.916666667,0.016330242,17.44564374
white-clover.csv,KNORAU,10,"{'k': 3, 'DSEL_perc': 0.4}",0.5,0.375,0.625,0.3,0,0.441666667,0.017583132,17.34940211
white-clover.csv,METADES,10,"{'k': 7, 'DSEL_perc': 0.2}",0.5,0.375,0.625,0.3,0.3125,0.629166667,0.223305941,34.59366163
white-clover.csv,AdaBoostClassifier,10,"{'n_estimators': 68, 'learning_rate': 0.10782045135011825}",0.666666667,0.625,0.375,0.625,0.5,0.579166667,0.096113443,1.451015472
waveform.csv,MCB,1,"{'k': 4, 'DSEL_perc': 0.1}",0.748,0.747474747,0.12597618,0.747058824,0.837916922,0.81999421,0.632589817,0.250896454
waveform.csv,KNORAU,1,"{'k': 5, 'DSEL_perc': 0.1}",0.846,0.846048723,0.07694859,0.846143427,0.956851128,0.923447378,0.632478952,0.236596584
waveform.csv,METADES,1,"{'k': 8, 'DSEL_perc': 0.2}",0.806,0.805882353,0.096954621,0.805914133,0.917324873,0.87579423,0.763900757,0.508323193
waveform.csv,AdaBoostClassifier,1,"{'n_estimators': 89, 'learning_rate': 0.42635073426126735}",0.848,0.847593583,0.076028946,0.848697748,0.959454333,0.912518318,1.02545023,0.044055939
waveform.csv,MCB,2,"{'k': 7, 'DSEL_perc': 0.1}",0.744,0.74402852,0.127815468,0.745927094,0.799127358,0.777779144,0.660545826,0.25523138
waveform.csv,KNORAU,2,"{'k': 4, 'DSEL_perc': 0.1}",0.822,0.821628045,0.088903965,0.821735118,0.948964048,0.908533841,0.628991127,0.239817142
waveform.csv,METADES,2,"{'k': 9, 'DSEL_perc': 0.2}",0.766,0.765775401,0.116960651,0.765775401,0.884871409,0.830592017,0.761869669,0.513249874
waveform.csv,AdaBoostClassifier,2,"{'n_estimators': 68, 'learning_rate': 0.8402123065283443}",0.844,0.843909685,0.077883311,0.845142471,0.956292424,0.903204432,0.755664825,0.033500195
waveform.csv,MCB,3,"{'k': 9, 'DSEL_perc': 0.30000000000000004}",0.734,0.733630422,0.133031811,0.735968771,0.810688979,0.790854979,0.433765888,0.246956825
waveform.csv,KNORAU,3,"{'k': 3, 'DSEL_perc': 0.7000000000000001}",0.776,0.775935829,0.111864918,0.777013981,0.924791329,0.867316729,0.197018385,0.237291813
waveform.csv,METADES,3,"{'k': 8, 'DSEL_perc': 0.2}",0.8,0.799524658,0.100045228,0.800501253,0.909613829,0.860044134,0.766810179,0.507418156
waveform.csv,AdaBoostClassifier,3,"{'n_estimators': 100, 'learning_rate': 0.3539496640933579}",0.86,0.859477124,0.070058797,0.860715029,0.951631947,0.890722724,1.113833666,0.04959774
waveform.csv,MCB,4,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.758,0.757866761,0.120853639,0.76003802,0.799067084,0.777482002,0.478785515,0.247123718
waveform.csv,KNORAU,4,"{'k': 7, 'DSEL_perc': 0.30000000000000004}",0.806,0.80552569,0.096973477,0.805255894,0.936351401,0.888951341,0.483436108,0.236628532
waveform.csv,METADES,4,"{'k': 8, 'DSEL_perc': 0.1}",0.782,0.782040068,0.108997697,0.782298125,0.897796228,0.842244344,0.844532013,0.517752647
waveform.csv,AdaBoostClassifier,4,"{'n_estimators': 86, 'learning_rate': 0.7187864810214674}",0.786,0.785793677,0.106893032,0.787194757,0.935461701,0.867633046,0.961351156,0.042860985
waveform.csv,MCB,5,"{'k': 3, 'DSEL_perc': 0.30000000000000004}",0.71,0.709854338,0.14505934,0.71273675,0.816977915,0.796721483,0.487049341,0.246895313
waveform.csv,KNORAU,5,"{'k': 5, 'DSEL_perc': 0.1}",0.808,0.808030688,0.095945123,0.808027088,0.93304447,0.884132226,0.592882872,0.236016273
waveform.csv,METADES,5,"{'k': 4, 'DSEL_perc': 0.1}",0.786,0.786393782,0.106989592,0.785858535,0.911183911,0.852881675,0.840154648,0.50770092
waveform.csv,AdaBoostClassifier,5,"{'n_estimators': 90, 'learning_rate': 0.5687431685849698}",0.856,0.855780655,0.072034178,0.856047928,0.95170037,0.890491873,1.043280125,0.046170235
waveform.csv,MCB,6,"{'k': 9, 'DSEL_perc': 0.8}",0.732,0.731398478,0.133960758,0.732236843,0.815317605,0.795860251,0.122098684,0.256987572
waveform.csv,KNORAU,6,"{'k': 6, 'DSEL_perc': 0.1}",0.79,0.789834229,0.105035384,0.791042499,0.938372664,0.89323728,0.703182936,0.23862505
waveform.csv,METADES,6,"{'k': 3, 'DSEL_perc': 0.30000000000000004}",0.772,0.771618468,0.114084277,0.772367094,0.891642421,0.83946394,0.743831158,0.526702881
waveform.csv,AdaBoostClassifier,6,"{'n_estimators': 85, 'learning_rate': 0.7724799122765843}",0.836,0.835982092,0.081942068,0.836062814,0.94669907,0.88378743,0.957374334,0.043736458
waveform.csv,MCB,7,"{'k': 8, 'DSEL_perc': 0.4}",0.72,0.719633708,0.140086756,0.72091138,0.789695614,0.766701251,0.393422127,0.248792648
waveform.csv,KNORAU,7,"{'k': 5, 'DSEL_perc': 0.1}",0.846,0.845908432,0.077018925,0.846469052,0.944862594,0.902619801,0.635847807,0.236011505
waveform.csv,METADES,7,"{'k': 9, 'DSEL_perc': 0.30000000000000004}",0.81,0.809724752,0.095037377,0.811428571,0.891293001,0.847786379,0.719880581,0.513659954
waveform.csv,AdaBoostClassifier,7,"{'n_estimators': 85, 'learning_rate': 0.45545663713437046}",0.858,0.857946183,0.071021964,0.858249469,0.956580478,0.905144147,0.951157093,0.039747715
waveform.csv,MCB,8,"{'k': 5, 'DSEL_perc': 0.2}",0.726,0.725993376,0.136951322,0.725750154,0.815259809,0.794534612,0.554462671,0.253043175
waveform.csv,KNORAU,8,"{'k': 9, 'DSEL_perc': 0.30000000000000004}",0.83,0.829834597,0.085054358,0.829682765,0.946443678,0.905993469,0.459642887,0.235568047
waveform.csv,METADES,8,"{'k': 6, 'DSEL_perc': 0.2}",0.802,0.80201689,0.098963312,0.801969074,0.912885915,0.868843505,0.772979259,0.508080959
waveform.csv,AdaBoostClassifier,8,"{'n_estimators': 76, 'learning_rate': 0.9880648527234304}",0.844,0.843720444,0.077965636,0.846087441,0.955745128,0.903123046,0.932831764,0.041033745
waveform.csv,MCB,9,"{'k': 8, 'DSEL_perc': 0.1}",0.748,0.747843517,0.125912831,0.748858455,0.808002186,0.786872275,0.641922474,0.250646114
waveform.csv,KNORAU,9,"{'k': 9, 'DSEL_perc': 0.1}",0.838,0.837828488,0.081004983,0.838203673,0.959352355,0.926993415,0.607894659,0.237482071
waveform.csv,METADES,9,"{'k': 3, 'DSEL_perc': 0.30000000000000004}",0.77,0.769540633,0.115018959,0.76894813,0.897977601,0.842037138,0.712676287,0.506415844
waveform.csv,AdaBoostClassifier,9,"{'n_estimators': 75, 'learning_rate': 0.845271668829228}",0.856,0.855541729,0.071968351,0.861107781,0.956992182,0.907353121,0.872362375,0.035377026
waveform.csv,MCB,10,"{'k': 9, 'DSEL_perc': 0.8}",0.748,0.747640949,0.126108418,0.749688437,0.79594861,0.774270318,0.128372431,0.252862453
waveform.csv,KNORAU,10,"{'k': 6, 'DSEL_perc': 0.1}",0.766,0.766084456,0.11701188,0.766215189,0.930413145,0.880848517,0.615384102,0.235454082
waveform.csv,METADES,10,"{'k': 9, 'DSEL_perc': 0.1}",0.768,0.767949042,0.116026008,0.768009075,0.89651961,0.830305206,0.832584143,0.505826473
waveform.csv,AdaBoostClassifier,10,"{'n_estimators': 100, 'learning_rate': 0.4419881873774338}",0.816,0.816001823,0.092055282,0.817381831,0.935119487,0.848359535,1.123839617,0.046629906
teachingAssistant.csv,MCB,1,"{'k': 9, 'DSEL_perc': 0.2}",0.8125,0.811111111,0.093939394,0.811111111,0.808585859,0.791269841,0.01720953,6.558746099
teachingAssistant.csv,KNORAU,1,"{'k': 4, 'DSEL_perc': 0.1}",0.8125,0.822222222,0.093939394,0.811111111,0.971717172,0.955701058,0.016679525,6.492570043
teachingAssistant.csv,METADES,1,"{'k': 2, 'DSEL_perc': 0.2}",0.9375,0.933333333,0.033333333,0.952380952,0.947727273,0.909920635,0.225526094,13.0314827
teachingAssistant.csv,AdaBoostClassifier,1,"{'n_estimators': 44, 'learning_rate': 0.6186115676337719}",0.8125,0.811111111,0.096969697,0.838095238,0.854040404,0.700284993,0.05693531,0.373929739
teachingAssistant.csv,MCB,2,"{'k': 3, 'DSEL_perc': 0.2}",0.733333333,0.727777778,0.124242424,0.75,0.841329966,0.817857143,0.016218662,6.977844238
teachingAssistant.csv,KNORAU,2,"{'k': 4, 'DSEL_perc': 0.7000000000000001}",0.666666667,0.672222222,0.154545455,0.726190476,0.750684624,0.652651053,0.020886898,7.003164291
teachingAssistant.csv,METADES,2,"{'k': 5, 'DSEL_perc': 0.1}",0.6,0.605555556,0.198316498,0.611111111,0.669455668,0.542013889,0.22544384,13.90919685
teachingAssistant.csv,AdaBoostClassifier,2,"{'n_estimators': 92, 'learning_rate': 0.9193865720300836}",0.666666667,0.672222222,0.161279461,0.683333333,0.817890011,0.650687831,0.125496387,0.803597768
teachingAssistant.csv,MCB,3,"{'k': 7, 'DSEL_perc': 0.30000000000000004}",0.666666667,0.666666667,0.166666667,0.672222222,0.883333333,0.857142857,0.019048929,6.986316045
teachingAssistant.csv,KNORAU,3,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.8,0.8,0.1,0.875,0.85,0.782857143,0.015969038,6.919940313
teachingAssistant.csv,METADES,3,"{'k': 8, 'DSEL_perc': 0.1}",0.866666667,0.866666667,0.066666667,0.904761905,0.933333333,0.91047619,0.226491928,13.89064789
teachingAssistant.csv,AdaBoostClassifier,3,"{'n_estimators': 51, 'learning_rate': 0.9029762606530407}",0.6,0.6,0.2,0.588888889,0.806666667,0.573320106,0.064670801,0.44242541
teachingAssistant.csv,MCB,4,"{'k': 3, 'DSEL_perc': 0.1}",0.8,0.8,0.1,0.805555556,0.8,0.780555556,0.016471148,6.986776988
teachingAssistant.csv,KNORAU,4,"{'k': 4, 'DSEL_perc': 0.1}",0.933333333,0.933333333,0.033333333,0.944444444,1,1,0.017809153,6.951522827
teachingAssistant.csv,METADES,4,"{'k': 4, 'DSEL_perc': 0.4}",0.733333333,0.733333333,0.133333333,0.738888889,0.923333333,0.905952381,0.223310709,13.8938268
teachingAssistant.csv,AdaBoostClassifier,4,"{'n_estimators': 74, 'learning_rate': 0.6490471288407224}",0.733333333,0.733333333,0.133333333,0.755555556,0.826666667,0.675873016,0.100771904,0.697803497
teachingAssistant.csv,MCB,5,"{'k': 2, 'DSEL_perc': 0.8}",0.533333333,0.533333333,0.233333333,0.555555556,0.65,0.622222222,0.016477346,6.999874115
teachingAssistant.csv,KNORAU,5,"{'k': 8, 'DSEL_perc': 0.1}",0.8,0.8,0.1,0.794444444,0.846666667,0.796196581,0.016907454,6.934340795
teachingAssistant.csv,METADES,5,"{'k': 7, 'DSEL_perc': 0.30000000000000004}",0.733333333,0.733333333,0.133333333,0.801587302,0.693333333,0.56015873,0.223664761,13.88495763
teachingAssistant.csv,AdaBoostClassifier,5,"{'n_estimators': 73, 'learning_rate': 0.6490471288407224}",0.733333333,0.733333333,0.133333333,0.755555556,0.833333333,0.70026455,0.102751732,0.61527888
teachingAssistant.csv,MCB,6,"{'k': 9, 'DSEL_perc': 0.4}",0.266666667,0.266666667,0.366666667,0.222222222,0.37,0.274603175,0.015958309,6.991147995
teachingAssistant.csv,KNORAU,6,"{'k': 9, 'DSEL_perc': 0.1}",0.4,0.4,0.3,0.425,0.66,0.504595035,0.016371489,6.946849823
teachingAssistant.csv,METADES,6,"{'k': 9, 'DSEL_perc': 0.30000000000000004}",0.4,0.4,0.3,0.372222222,0.606666667,0.493968254,0.230605364,13.98857435
teachingAssistant.csv,AdaBoostClassifier,6,"{'n_estimators': 71, 'learning_rate': 0.23250499458686438}",0.4,0.4,0.3,0.428571429,0.666666667,0.576941114,0.094976187,0.61117808
teachingAssistant.csv,MCB,7,"{'k': 5, 'DSEL_perc': 0.4}",0.533333333,0.533333333,0.233333333,0.501587302,0.55,0.5,0.018989801,6.99060758
teachingAssistant.csv,KNORAU,7,"{'k': 8, 'DSEL_perc': 0.1}",0.533333333,0.533333333,0.233333333,0.505555556,0.633333333,0.494245107,0.017399549,6.959199905
teachingAssistant.csv,METADES,7,"{'k': 7, 'DSEL_perc': 0.1}",0.466666667,0.466666667,0.266666667,0.455555556,0.666666667,0.593492063,0.225916386,13.90978495
teachingAssistant.csv,AdaBoostClassifier,7,"{'n_estimators': 77, 'learning_rate': 0.8252151921561954}",0.4,0.4,0.3,0.325,0.6,0.474341677,0.105902672,0.671863556
teachingAssistant.csv,MCB,8,"{'k': 8, 'DSEL_perc': 0.4}",0.266666667,0.266666667,0.366666667,0.272222222,0.55,0.454761905,0.016150236,6.989590327
teachingAssistant.csv,KNORAU,8,"{'k': 3, 'DSEL_perc': 0.1}",0.533333333,0.533333333,0.233333333,0.564814815,0.58,0.468718689,0.017020941,6.953525543
teachingAssistant.csv,METADES,8,"{'k': 7, 'DSEL_perc': 0.1}",0.533333333,0.533333333,0.233333333,0.555555556,0.57,0.387064047,0.225832701,14.01103338
teachingAssistant.csv,AdaBoostClassifier,8,"{'n_estimators': 90, 'learning_rate': 0.8008124972604846}",0.4,0.4,0.3,0.4,0.52,0.380808636,0.126908541,0.852616628
teachingAssistant.csv,MCB,9,"{'k': 9, 'DSEL_perc': 0.2}",0.466666667,0.466666667,0.266666667,0.45,0.65,0.65,0.01680851,7.002830505
teachingAssistant.csv,KNORAU,9,"{'k': 6, 'DSEL_perc': 0.2}",0.2,0.2,0.4,0.222222222,0.48,0.359057332,0.018063545,6.971311569
teachingAssistant.csv,METADES,9,"{'k': 2, 'DSEL_perc': 0.1}",0.466666667,0.466666667,0.266666667,0.498412698,0.55,0.370542328,0.223206043,13.88831139
teachingAssistant.csv,AdaBoostClassifier,9,"{'n_estimators': 31, 'learning_rate': 0.08531343696389913}",0.466666667,0.466666667,0.266666667,0.371212121,0.506666667,0.413579199,0.043321848,0.349760056
teachingAssistant.csv,MCB,10,"{'k': 6, 'DSEL_perc': 0.1}",0.266666667,0.266666667,0.366666667,0.277777778,0.546666667,0.493333333,0.017260075,7.026322683
teachingAssistant.csv,KNORAU,10,"{'k': 8, 'DSEL_perc': 0.2}",0.333333333,0.333333333,0.333333333,0.30952381,0.58,0.461679894,0.015993118,6.929270426
teachingAssistant.csv,METADES,10,"{'k': 2, 'DSEL_perc': 0.4}",0.333333333,0.333333333,0.333333333,0.316666667,0.463333333,0.349653957,0.224520683,13.95718257
teachingAssistant.csv,AdaBoostClassifier,10,"{'n_estimators': 97, 'learning_rate': 0.7632602507553717}",0.6,0.6,0.2,0.718518519,0.693333333,0.590074,0.126615524,0.877904892
veteran.csv,MCB,1,"{'k': 5, 'DSEL_perc': 0.8}",0.357142857,0.25,0.75,0.277777778,0.425,0.776190476,0.015722036,7.495488439
veteran.csv,KNORAU,1,"{'k': 8, 'DSEL_perc': 0.5}",0.642857143,0.525,0.475,0.53030303,0.725,0.88518537,0.018450737,7.463301931
veteran.csv,METADES,1,"{'k': 2, 'DSEL_perc': 0.7000000000000001}",0.571428571,0.4,0.6,0.333333333,0.4,0.804761905,0.222610712,14.77660452
veteran.csv,AdaBoostClassifier,1,"{'n_estimators': 68, 'learning_rate': 0.23958998447406218}",0.357142857,0.475,0.525,0.46969697,0.4625,0.755572761,0.09883976,0.68964277
veteran.csv,MCB,2,"{'k': 8, 'DSEL_perc': 0.9}",0.5,0.35,0.65,0.318181818,0.35,0.775324675,0.018548489,7.50541687
veteran.csv,KNORAU,2,"{'k': 5, 'DSEL_perc': 0.4}",0.642857143,0.525,0.475,0.53030303,0.475,0.728530914,0.018508434,7.450819016
veteran.csv,METADES,2,"{'k': 2, 'DSEL_perc': 0.30000000000000004}",0.785714286,0.625,0.375,0.884615385,0.6625,0.863966589,0.229266405,15.02585411
veteran.csv,AdaBoostClassifier,2,"{'n_estimators': 74, 'learning_rate': 0.6688251656623498}",0.642857143,0.45,0.55,0.346153846,0.475,0.77988012,0.094475269,0.672510692
veteran.csv,MCB,3,"{'k': 7, 'DSEL_perc': 0.9}",0.642857143,0.525,0.475,0.53030303,0.45,0.831868132,0.016103029,7.455331939
veteran.csv,KNORAU,3,"{'k': 4, 'DSEL_perc': 0.8}",0.785714286,0.7,0.3,0.742424242,0.85,0.931345599,0.015241623,7.417883192
veteran.csv,METADES,3,"{'k': 7, 'DSEL_perc': 0.2}",0.642857143,0.675,0.325,0.642857143,0.65,0.854497724,0.226260424,15.0703873
veteran.csv,AdaBoostClassifier,3,"{'n_estimators': 87, 'learning_rate': 0.4581991822288668}",0.571428571,0.55,0.45,0.541666667,0.6125,0.80450605,0.125980854,0.887870789
veteran.csv,MCB,4,"{'k': 8, 'DSEL_perc': 0.30000000000000004}",0.571428571,0.4,0.6,0.333333333,0.4,0.804761905,0.016226053,7.508039474
veteran.csv,KNORAU,4,"{'k': 5, 'DSEL_perc': 0.1}",0.785714286,0.625,0.375,0.884615385,0.6375,0.78798174,0.016312838,7.41483484
veteran.csv,METADES,4,"{'k': 4, 'DSEL_perc': 0.30000000000000004}",0.642857143,0.525,0.475,0.53030303,0.7,0.872464064,0.223939419,14.9089098
veteran.csv,AdaBoostClassifier,4,"{'n_estimators': 39, 'learning_rate': 0.8301842489063423}",0.785714286,0.625,0.375,0.884615385,0.6875,0.834706127,0.052164793,0.430890492
veteran.csv,MCB,5,"{'k': 5, 'DSEL_perc': 0.6}",0.571428571,0.577777778,0.422222222,0.571428571,0.633333333,0.81547619,0.01597476,7.473281452
veteran.csv,KNORAU,5,"{'k': 5, 'DSEL_perc': 0.5}",0.5,0.477777778,0.522222222,0.479166667,0.511111111,0.718061568,0.016292334,7.501465934
veteran.csv,METADES,5,"{'k': 3, 'DSEL_perc': 0.7000000000000001}",0.5,0.566666667,0.433333333,0.575,0.566666667,0.689021164,0.223573446,14.87178462
veteran.csv,AdaBoostClassifier,5,"{'n_estimators': 63, 'learning_rate': 0.06243658805406507}",0.714285714,0.6,0.4,0.846153846,0.733333333,0.857232582,0.081874371,0.638365746
veteran.csv,MCB,6,"{'k': 9, 'DSEL_perc': 0.6}",0.714285714,0.733333333,0.266666667,0.714285714,0.633333333,0.81547619,0.016019821,7.50209604
veteran.csv,KNORAU,6,"{'k': 7, 'DSEL_perc': 0.7000000000000001}",0.357142857,0.277777778,0.722222222,0.25,0.266666667,0.505633564,0.015464783,7.409674781
veteran.csv,METADES,6,"{'k': 3, 'DSEL_perc': 0.4}",0.785714286,0.744444444,0.255555556,0.775,0.711111111,0.812008979,0.223636389,14.85385214
veteran.csv,AdaBoostClassifier,6,"{'n_estimators': 44, 'learning_rate': 0.11110600144682077}",0.642857143,0.588888889,0.411111111,0.6,0.8,0.903956229,0.055758953,0.419003623
veteran.csv,MCB,7,"{'k': 2, 'DSEL_perc': 0.8}",0.571428571,0.488888889,0.511111111,0.484848485,0.488888889,0.778499278,0.015044212,7.437978472
veteran.csv,KNORAU,7,"{'k': 8, 'DSEL_perc': 0.30000000000000004}",0.642857143,0.544444444,0.455555556,0.583333333,0.733333333,0.882905983,0.016411543,7.421152932
veteran.csv,METADES,7,"{'k': 5, 'DSEL_perc': 0.9}",0.5,0.388888889,0.611111111,0.291666667,0.511111111,0.767724868,0.222360134,15.12311186
veteran.csv,AdaBoostClassifier,7,"{'n_estimators': 55, 'learning_rate': 0.6529553845870845}",0.714285714,0.6,0.4,0.846153846,0.666666667,0.745199554,0.071571827,0.514728682
veteran.csv,MCB,8,"{'k': 8, 'DSEL_perc': 0.8}",0.769230769,0.763888889,0.236111111,0.7375,0.763888889,0.903311966,0.015592575,8.048020876
veteran.csv,KNORAU,8,"{'k': 9, 'DSEL_perc': 0.8}",0.923076923,0.944444444,0.055555556,0.9,1,1,0.015427589,7.974844712
veteran.csv,METADES,8,"{'k': 3, 'DSEL_perc': 0.6}",0.769230769,0.833333333,0.166666667,0.785714286,0.763888889,0.911333111,0.235087633,16.17693901
veteran.csv,AdaBoostClassifier,8,"{'n_estimators': 14, 'learning_rate': 0.10338326023904701}",0.769230769,0.694444444,0.305555556,0.733333333,0.805555556,0.927350427,0.020940781,0.198822755
veteran.csv,MCB,9,"{'k': 7, 'DSEL_perc': 0.8}",0.692307692,0.638888889,0.361111111,0.638888889,0.75,0.909090909,0.02177,8.121068661
veteran.csv,KNORAU,9,"{'k': 8, 'DSEL_perc': 0.8}",0.769230769,0.694444444,0.305555556,0.733333333,0.694444444,0.821556838,0.022535563,8.015724329
veteran.csv,METADES,9,"{'k': 7, 'DSEL_perc': 0.8}",0.615384615,0.444444444,0.555555556,0.333333333,0.458333333,0.782905983,0.22340107,15.96780924
veteran.csv,AdaBoostClassifier,9,"{'n_estimators': 49, 'learning_rate': 0.47786500949901656}",0.923076923,0.875,0.125,0.95,0.944444444,0.975154321,0.064459085,0.496424161
